ID,REFERENCIA,BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"hiciese subjetividad, monólogo; para que se sintiese distante a la naturaleza y al individuo, ajeno; para que el hombre huyese del mundo porque, tal vez, el mundo que buscaba ya no estaba ahí. Es cierto que Platón comienza a percibir ya esta distancia, pero tendría que llegar todavía la época de Aristóteles y su genial análisis de la naturaleza —sus descripciones de animales en sus obras biológicas—, de las manifestaciones culturales —retórica, poética—, del lenguaje y comportamiento humano —analítica, ética—, para que el griego comenzase a sentir la soledad y la extrañeza. Esa soledad en la que, premonitoriamente"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"palabra democracia, que, en contexto diferente, encontraremos más adelante (VI 43); pero es Platón quien hará, sobre la estructura, sucesión y corrupción de los regímenes políticos, la primera reflexión de filosofía de la historia avant la lettre. Ninguna página de la cultura griega, con excepción de los análisis de Aristóteles en su Política (III 1274 sigs., también VII, VIII), ha penetrado tanto en la forma y en el sentido de poder político. La idea tradicional de la ausencia de reflexión sobre la historia y sobre el tiempo en la cultura griega queda, hasta cierto punto, refutada. «Con la política"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"ya en la misma estructura de una sociedad levantada sobre la esclavitud; por eso, la fácil crítica a esta inevitable falta de perspectiva no invalida en absoluto su reflexión. Platón pensaba sólo en el marco reducido y, hasta cierto punto, manejable de la pólis, y olvidaba esa masa de marginados que ni él ni Aristóteles supieron, tal vez con mala conciencia, justificar ni, mucho menos, liberar. Pero, a pesar de lo ceñido de los análisis platónicos, la realidad estudiada comprende toda la sociedad. La materia que maneja funciona, dentro de la visión platónica, como una materia completa en la que se configuran todos los niveles de la pólis"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"precisamente surge el gran interrogante: ¿qué hay que hacer para que lo público no deteriore lo privado? ¿Cómo hay que vivir para que la sociedad no corrompa al individuo? Ésta es la cuestión y ésta, por otra parte, es la gran intuición de Platón. Si, como después había de definir Aristóteles, nada hay fuera de la sociedad y el hombre es por naturaleza un ser social, ¿qué enfermedad arrastra la vida histórica, la sociedad, para que siempre existan en ella el dolor, la miseria y, sobre todo, la violencia?"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"aquel hombre que quiera serlo es ¿cómo hay que vivir?, ¿dónde hay que vivir? La respuesta platónica al primer interrogante es una teoría de la justicia en la que el hombre pueda, en armonía con la pólis, realizar su individualidad. La respuesta al segundo interrogante será, como en Aristóteles, que hay que vivir con los otros y organizar esta convivencia en el marco creador de la ciudad. Todavía queda un resto de esperanza. Los muros de Atenas que Platón vio destruir no lo han sido totalmente. Y si no lo han sido, aún cabe pensar en otros muros como los que soñaba levantar cada vez que"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"ya esta posibilidad. ¿Dónde hay que vivir? En el interior de uno mismo, en la intimidad. Apenas si cabía decir ya que el hombre es un animal que vive con otros por impulso de su misma naturaleza. Vivir ya no es mirar el mundo, observar a los hombres, escribir la República o, como Aristóteles, discurrir largamente, en páginas admirables, sobre algo tan aparentemente trivial como el caminar de los animales. La huida que supone la filosofía posterior, con todos los matices que, indudablemente, la enriquecen, es en el fondo la negación de la pólis y, con ello, inconscientemente, la negación de la verdadera"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"historia de unos hombres que realmente habían de vivir en las páginas de Tucídides, o incluso aquel ojo que realmente vio el mundo y que iluminó el misterio de los animales, del lenguaje, y que persiguió una ciencia que no había de encontrar nunca, porque su objeto era su propia persecución —la ciencia de Aristóteles—, todos ellos quedaron interpretados, sabidos, porque el Eros señaló el lugar exacto de su obra, la ubicación precisa en donde la naturaleza se había perdido y en donde, milagrosamente, se había encontrado en ese prodigioso, mal leído, mal querido, pero feliz e inevitable tópico de la cultura. Obra de"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Narraciones que las mujeres cantaban, gimnástica, Homero, constituían parte fundamental de la paideía. En el Protágoras (325d-326c) ha dejado Platón un recuerdo de su educación infantil. Por Aristóteles sabemos (Metafísica 987a 32 sigs.) que, antes de conocer a Sócrates, había sido discípulo de Crátilo, quien le enseñó la doctrina de Heráclito. A través de Crátilo pudo conocer Platón el poema de Empédocles y el libro de Anaxágoras. Niño aún, entró Platón en contacto con Sócrates, si creemos el famoso sueño"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"los cinco restantes, para la filosofía. Este largo aprendizaje concordaba con las ideas de Platón sobre la formación de los futuros filósofos, rectores de las ciudades. Se trataba de madurar intelectualmente y adquirir la areté, y esto sólo podía hacerse «creciendo» en el conocimiento. Por eso, no es extraño que Aristóteles viviese veinte años en la Academia a la sombra de Platón. Era el normal curriculum vitae para la filosofía. A la Academia pertenecieron los matemáticos más importantes de su tiempo: Eudoxo, cuya teoría de las proporciones se recoge en los Elementos de Euclides, y Teeteto, interlocutor del Sofista, y que da nombre"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,", según Ryle, que sostiene la inautenticidad de la Carta VII, fue por invitación de Dión, sino del mismo Dionisio II, con motivo de unas fiestas organizadas por él y por el pitagórico Arquitas. Es probable que Platón fuese acompañado de Esquines, Aristipo, Jenócrates, Eudoxo y, posiblemente, el joven Aristóteles. Por la Carta VII sabemos también las aventuras políticas de Dión y su asesinato en el año 357, después de haberse apoderado de Siracusa y expulsado a Dionisio."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"único auténtico, desde el que nos miran unos ojos muy abiertos de tanto estar fuera de la caverna, y una boca entristecida. «¿Por qué todos los hombres extraordinarios en la filosofía, la política, la poesía o las artes son melancólicos...? Entre los primeros, Empédocles, Platón, Sócrates» (Aristóteles, Problemas 953ª 10)."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,I. la «escritura» de aristóteles
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Los escritos de Aristóteles han sido, a lo largo de los siglos, una pieza esencial para la historia de la cultura europea. Sin ellos no pueden entenderse muchas de las ideas que constituyen el entramado de esa cultura. Y, sin embargo, esta obra tan viva y duradera ha estado sometida a un proceso de esclerotización y momificación."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Indudablemente toda obra intelectual puede quedar aplastada por la presión que sobre ella ejercen otros lenguajes que la describen o comentan; pero, en Aristóteles, este aplastamiento ha tenido peculiares características. Sus palabras se han incorporado, frecuentemente, al discurso de sus intérpretes, y han formado con ellos una amalgama en la que adquirían inesperadas, anacrónicas y sorprendentes resonancias. Es un fenómeno interesante, quizá único en la historia de la filosofía, el que presenta el lenguaje"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,", este aplastamiento ha tenido peculiares características. Sus palabras se han incorporado, frecuentemente, al discurso de sus intérpretes, y han formado con ellos una amalgama en la que adquirían inesperadas, anacrónicas y sorprendentes resonancias. Es un fenómeno interesante, quizá único en la historia de la filosofía, el que presenta el lenguaje aristotélico, endurecido ya en una forma terminológica, y fundido en la escritura de aquel intérprete que lo afirma al incorporárselo, pero que lo niega al hacerlo pervivir en un cerrado, coherente, incluso poderoso, organismo, capaz de disolver la historia real de la que, en todo momento, se"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"A pesar de las precisiones y críticas que, en más de cincuenta años, se han hecho a la obra de Werner Jaeger y, sobre todo, a su libro sobre Aristóteles, fue este gran investigador quien, de una manera original y brillante, comenzó a desarticular el anacrónico edificio construido sobre lo que, con extraordinaria impropiedad, se ha denominado el «sistema» aristotélico. Los trabajos de Jaeger mostraron que los escritos que se han trasmitido con el nombre de Aristóteles estaban enraizados en la historia"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"en más de cincuenta años, se han hecho a la obra de Werner Jaeger y, sobre todo, a su libro sobre Aristóteles, fue este gran investigador quien, de una manera original y brillante, comenzó a desarticular el anacrónico edificio construido sobre lo que, con extraordinaria impropiedad, se ha denominado el «sistema» aristotélico. Los trabajos de Jaeger mostraron que los escritos que se han trasmitido con el nombre de Aristóteles estaban enraizados en la historia viva de su creador y habían experimentado distintas inflexiones, según los distintos intereses intelectuales que fueron orientando sus investigaciones."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,", a su libro sobre Aristóteles, fue este gran investigador quien, de una manera original y brillante, comenzó a desarticular el anacrónico edificio construido sobre lo que, con extraordinaria impropiedad, se ha denominado el «sistema» aristotélico. Los trabajos de Jaeger mostraron que los escritos que se han trasmitido con el nombre de Aristóteles estaban enraizados en la historia viva de su creador y habían experimentado distintas inflexiones, según los distintos intereses intelectuales que fueron orientando sus investigaciones."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Esta lectura «genética» no era resultado de complicados procesos metodológicos, sino de haber aplicado a la interpretación de la obra de Aristóteles una serie de elementales principios, con los que se disolvía esa pesada costra que, sin criterio alguno, había ido depositando la tradición. Era además evidente, que un pensamiento que, como el de Aristóteles, no estaba lastrado por ninguna herencia libresca y que se había despertado a la vida intelectual oyendo las palabras de"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"genética» no era resultado de complicados procesos metodológicos, sino de haber aplicado a la interpretación de la obra de Aristóteles una serie de elementales principios, con los que se disolvía esa pesada costra que, sin criterio alguno, había ido depositando la tradición. Era además evidente, que un pensamiento que, como el de Aristóteles, no estaba lastrado por ninguna herencia libresca y que se había despertado a la vida intelectual oyendo las palabras de Platón e intentando experimentar, por ejemplo, cómo se reproducen los pájaros, cómo funciona el aparato digestivo de los cefalópodos, o cuál es la estructura del cordón umbilical de los mamíferos, fuera mucho más"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"por ejemplo, cómo se reproducen los pájaros, cómo funciona el aparato digestivo de los cefalópodos, o cuál es la estructura del cordón umbilical de los mamíferos, fuera mucho más libre y creador que lo que, a lo largo de los siglos, iba a establecerse. Para probar esta diversidad en la obra aristotélica, Jaeger, como es sabido, tuvo que mostrar que la estructura de los supuestos «tratados» era sólo aparente y que constituían, en su mayoría, un ensamblaje de escritos de distintas épocas, en el que se articulaban la vida misma de la reflexión, sus errores y aciertos. A pesar, sin embargo,"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"el que se articulaban la vida misma de la reflexión, sus errores y aciertos. A pesar, sin embargo, de la forma de estos escritos, tan distinta de los diálogos platónicos, había en ellos un estilo peculiar, un aire de familia que los identificaba en el mismo espíritu. En ese espíritu en el que Aristóteles se nos aparece como «el primer pensador que se forjó, al mismo tiempo que su filosofía, un concepto de su propia posición en la historia; con ello, fue el creador de un nuevo género de conciencia filosófica más responsable e íntimamente complejo. Fue el inventor de la idea de desarrollo intelectual en el"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Una de las causas que hicieron posible la construcción del dogmatismo aristotélico fue la dureza de su estilo y su rigor terminológico. Lo cual no quiere decir que no hubiese, en algún momento, contradicciones y dificultades; pero el ritmo de su lenguaje, la cuidada elaboración de los conceptos indicaban la voluntad de no ir más allá de lo que alcanzaba una mirada, una visión empírica que"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,". Y, sin embargo, esa misma terminología era el resultado de un controlado proceso de creación, en el que el lenguaje era analizado y observado con el mismo rigor con el que se analizaban y se nombraban los distintos niveles de la phýsis. Precisamente es éste uno de los problemas más interesantes que plantea la obra de Aristóteles. Porque «mientras que Platón, por lo general, más que palabras, crea significados, en Aristóteles encontramos creaciones de significado (Bedeutungsneuschöpfungen) y creaciones terminológicas, creaciones de palabras en cuanto tales (Wortschöpfungen)»."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"el que el lenguaje era analizado y observado con el mismo rigor con el que se analizaban y se nombraban los distintos niveles de la phýsis. Precisamente es éste uno de los problemas más interesantes que plantea la obra de Aristóteles. Porque «mientras que Platón, por lo general, más que palabras, crea significados, en Aristóteles encontramos creaciones de significado (Bedeutungsneuschöpfungen) y creaciones terminológicas, creaciones de palabras en cuanto tales (Wortschöpfungen)»."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"El carácter peculiar de los neologismos aristotélicos presta a su lenguaje una viveza y frescura que no logran agostar los descuidos estilísticos, ni la sequedad aparente de muchas de sus expresiones. Precisamente esto da a toda su obra, en absoluta oposición a lo que después se ha hecho con ella, ese perfil inacabado y esa continuada insatisfacción que se percibe en tantas páginas"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Con extraordinaria claridad aparecen estos problemas en aquellos libros de Aristóteles en los que se plantea el sentido y la estructura del «hacer» humano, de la «filosofía de las cosas humanas» (anthrópeia philosophía, É. N. 1181b15). Es ésta la primera vez que se hace una detallada descripción de los mecanismos que articulan la praxis y que condicionan los comportamientos. Es cierto"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"l «hacer» humano, de la «filosofía de las cosas humanas» (anthrópeia philosophía, É. N. 1181b15). Es ésta la primera vez que se hace una detallada descripción de los mecanismos que articulan la praxis y que condicionan los comportamientos. Es cierto que Platón había iniciado algunos de estos análisis, pero con Aristóteles la capacidad de precisar, con la terminología, los distintos niveles que constituyen el acto voluntario, la amistad y el amor, la deliberación y la pasión, el conocimiento teórico y el práctico, la magnanimidad y la justicia, ha plasmado algunas de las páginas más jugosas no sólo de su obra, sino de toda"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"conformadas a lo largo de su desarrollo. El lenguaje, y una mirada que ha visto los impulsos que determinan la «actividad» (enérgeia) de los hombres, sus tensiones, concordias y oposiciones. Pero mientras que en Platón se dialoga sobre el joven timócrata, o sobre el hombre justo o sobre la prudencia, Aristóteles desarraiga sus palabras de la vida, del diálogo en el que tales palabras emergen, condicionadas por el tiempo concreto en que una concreta voz dialogante las pronuncia, para hacer con ellas una experiencia nueva, para buscarles un espacio teórico alejado ya de las inmediatas instancias del tiempo y de la voz. A"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,", del diálogo en el que tales palabras emergen, condicionadas por el tiempo concreto en que una concreta voz dialogante las pronuncia, para hacer con ellas una experiencia nueva, para buscarles un espacio teórico alejado ya de las inmediatas instancias del tiempo y de la voz. Al estar privada la escritura de Aristóteles de esa matriz en la que, como en los diálogos platónicos, unos interlocutores hablan y viven su lenguaje, sus análisis tienen que ser más precisos y su contenido más abstracto. a través del diálogo hemos llegado, pues, a la literatura filosófica, que no se expresa en un poema o en apotégmata, sino en"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"determinada palabra, sino que su escritura se despliega ya por sí misma, analiza, describe y argumenta. El lenguaje filosófico comienza así a adquirir objetividad y espesor. Probablemente la ékdosis, la publicación de esos escritos, se debía a circunstancias muy diversas, en las que no dejaron de intervenir algunos de los discípulos de Aristóteles; pero, de todas formas, en las posibles interpolaciones minuciosamente estudiadas por los filólogos, esos problemáticos retoques no hacían más que testimoniar el diálogo real de los peripatéticos, el inicio de una larga conversación, como es siempre la de un lenguaje que se hace presente en la historia."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"La materia de estos escritos la forma de exposición acusaba ya ese planteamiento renovador. Al no desarrollarse reflejada en el prisma de posibles interlocutores, como ocurre en Platón, la escritura de Aristóteles tenía que suplir el indudable enriquecimiento que para el lógos supone su condición de diálogo, de palabra que discurre a través de distintas mentes. La obra de Aristóteles significó, pues, la creación de la prosa científica, de una prosa no dialogada ya, pero siempre abierta, como un torso inacabado, para ser interferida por el"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"escritos la forma de exposición acusaba ya ese planteamiento renovador. Al no desarrollarse reflejada en el prisma de posibles interlocutores, como ocurre en Platón, la escritura de Aristóteles tenía que suplir el indudable enriquecimiento que para el lógos supone su condición de diálogo, de palabra que discurre a través de distintas mentes. La obra de Aristóteles significó, pues, la creación de la prosa científica, de una prosa no dialogada ya, pero siempre abierta, como un torso inacabado, para ser interferida por el pensamiento de cada posible lector, de cada dialogante que encontrase, en el espacio abstracto de la escritura, una forma de recuperar el espacio y el"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Los escritos de Aristóteles no surgían, pues, de un proyecto unitario de publicación que, en principio, pudiese traspasar los muros del Liceo. «Puede asegurarse que Aristóteles no expuso los temas filosóficos teniendo ante sus ojos un par de notas sueltas... sino que elaboraba un manuscrito que leía a su concurrencia, de la misma manera"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Los escritos de Aristóteles no surgían, pues, de un proyecto unitario de publicación que, en principio, pudiese traspasar los muros del Liceo. «Puede asegurarse que Aristóteles no expuso los temas filosóficos teniendo ante sus ojos un par de notas sueltas... sino que elaboraba un manuscrito que leía a su concurrencia, de la misma manera que el joven Fedro lee a Sócrates el discurso de Lisias... Esta lectura ante alguien constituía el acto editorial»? Pero ello implicaba que ese escrito, salido"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"ante alguien constituía el acto editorial»? Pero ello implicaba que ese escrito, salido muchas veces de la experiencia, la conversación y la reflexión, y que tuvo su precursor en los diálogos de Platón, estaba también, como el diálogo, sometido a un proceso dialéctico, inmerso en ese carácter oral al que Aristóteles mismo hace alusión frecuentemente. Nada más lejos, pues, de lo que hoy llamaríamos un libro, nada más lejos del carácter dogmático con que la filosofía tradicional iba a investir a los escritos del Filósofo; esos escritos que, a pesar de la dura corteza de sus proposiciones, estaban abiertos a una comunidad de oyentes y amigos"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Esta forma de publicidad de la escritura aristotélica, supeditada al trabajo del Liceo, representa un paso fundamental en el desarrollo de la investigación y de la comunicación intelectual. La pragmateía, o sea, el escrito en el que se expresa una determinada experiencia teórica, es el resultado de un trabajo (pónos), de un «diálogo de la psyché con"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,", la estructura comunicativa cambia de nivel. El «oyente» no está allí para enriquecer, con sus intervenciones, los contenidos de unas palabras o las perspectivas en las que situar un problema, como es el caso del diálogo. En la pragmateía, en esa forma de escritura cuyo ejemplo podría ser la obra de Aristóteles, ya no se trata de «mirar» el lenguaje, de «teorizar» sobre él, de desgranar el presente de un encuentro en una sucesión de reflexiones colectivas, o sea de un pensamiento que el lógos compartido distribuye entre los dialogantes unificándose o dividiéndose a través de cada mente, de cada personalidad, de cada"
